origin_type,group,reference_filename,reference_relative_path,provisional_filename,provisional_relative_path,evolution,status,sha256,visual_qa
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-06-10-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-06-10-256.png,aachat-ascend-artifact-unlinked-confection.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-confection.png,confection,accepted,de56b29ca3d222d734319ade8cd3f7e95b535c00c54520bc4cf6b488510a6045,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-06-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-06-13-256.png,aachat-ascend-artifact-unlinked-fuse.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-fuse.png,fuse,accepted,ee0bc54f5f9945cf3d0b044ce854ae675e8cd53b2ef5a051d7edcb2aa50beddc,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-07-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-07-02-256.png,aachat-ascend-artifact-unlinked-boiler.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-boiler.png,boiler,accepted,7411a55af7a15be28c56ee7b539195f2a98fcf1cef2dbd8ca146b2544ab3398d,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-07-04-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-07-04-256.png,aachat-ascend-artifact-unlinked-baroque.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-baroque.png,baroque,accepted,c315993686a14462a3b025980b759660e2e42d7715d9160655d612672180cc5a,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-07-18-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-07-18-256.png,aachat-ascend-artifact-unlinked-mirrorball.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-mirrorball.png,mirrorball,accepted,ae3be3c6d80f14e094861e144156cca4f6d16d71262309b688f504a1d91fce13,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-08-03-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-03-256.png,aachat-ascend-artifact-unlinked-teapot.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-teapot.png,teapot,accepted,793d0b5911f676fdec6b786eff3570ffa1057bbdb513722848383a43fa081dc2,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-08-07-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-07-256.png,aachat-ascend-artifact-unlinked-divingbell.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-divingbell.png,divingbell,accepted,9638943c702e49e4ff37b5696adde5e9d7dcc6712987ec82479bd7319b201102,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-08-11-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-11-256.png,aachat-ascend-artifact-unlinked-lavalamp.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-lavalamp.png,lavalamp,accepted,2d0419bf69c547ea69e3880239646b15f0048cab46cade8a94fc68dd349a1d2a,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-08-15-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-15-256.png,aachat-ascend-artifact-unlinked-terrarium.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-terrarium.png,terrarium,accepted,8bd5431995232f8dc8b14e701e206a3b9ce692e01bc09ba2d0fae10c000655e6,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-08-19-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-19-256.png,aachat-ascend-artifact-unlinked-dispenser.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-dispenser.png,dispenser,accepted,b1d5d297223dc6e5f1b376056617adcc8ddcd9943653644f83d602b98f873dce,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-08-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-08-20-256.png,aachat-ascend-artifact-unlinked-strongbox.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-strongbox.png,strongbox,accepted,b6f39e571976b5f348eca6473725a9d505ff8d99abc5b9c9bc2c0540e85ad1a1,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-09-12-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-09-12-256.png,aachat-ascend-artifact-unlinked-pagoda.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-pagoda.png,pagoda,accepted,b4b74965361bdc74579fed32d8d3d85541be574b05a305217ff5812bc145dc5c,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-09-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-09-17-256.png,aachat-ascend-artifact-unlinked-submersible.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-submersible.png,submersible,accepted,70b41dfe8ab927c88b1d6d52cdd64e9a1c8bd84fed20f4ef6b3dc7638ca65374,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-09-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-09-20-256.png,aachat-ascend-artifact-unlinked-pavilion.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-pavilion.png,pavilion,accepted,ecc957727ff1942cfb53a4c970e92dff018e9675956f9455040058468f3ed4c3,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-06-256.png,aachat-ascend-artifact-unlinked-sovereign.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-sovereign.png,sovereign,accepted,fd5312ecaf2758ed139ab4d94ec46072d517465355dc892e28c27a43472c26d9,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-08-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-08-256.png,aachat-ascend-artifact-unlinked-roadwork.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-roadwork.png,roadwork,accepted,1346ad41c7f0187c9c71d95cf73192e0db1fc3c9332c759e902583820609a0c0,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-09-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-09-256.png,aachat-ascend-artifact-unlinked-patchwork.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-patchwork.png,patchwork,accepted,e17b6d90f29cd518c5b88d3cd50efe655520401d2d115e854e74eb0129fed956,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-12-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-12-256.png,aachat-ascend-artifact-unlinked-detonator.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-detonator.png,detonator,accepted,43041469015008ea04926d12065f199d48d624068bb87319fa296f69981e875d,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-13-256.png,aachat-ascend-artifact-unlinked-coffer.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-coffer.png,coffer,accepted,7c80865944e015ae0259dc73fe274c090c21fa1201caa34dbcb31bbb9abbc596,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-16-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-16-256.png,aachat-ascend-artifact-unlinked-cobbler.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-cobbler.png,cobbler,accepted,c256902c4e3eb23b73ce192f2b759cd559f68679802157bbc1f3ab62f1051b4b,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-12-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-12-20-256.png,aachat-ascend-artifact-unlinked-polyomino.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-polyomino.png,polyomino,accepted,b97d8fd3add448fa1cd802656bd9f9a631fb8f66d1e8dbc0e35461437a6bbaa6,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-13-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-13-02-256.png,aachat-ascend-artifact-unlinked-pylon.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-pylon.png,pylon,accepted,feabd4493153713c60f54beaa5b4d74a840825fc0463ccbffad7450b5b5d73e1,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-13-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-13-17-256.png,aachat-ascend-artifact-unlinked-stockade.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-stockade.png,stockade,accepted,ba69dc566e1332fa866b240b2f097af1642af6ec7841f29accba43ad5668d9d3,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-13-19-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-13-19-256.png,aachat-ascend-artifact-unlinked-coronet.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-coronet.png,coronet,accepted,0ba7bfae09e0d8ea6d8350ef6044f1b2c6306aa2f69e796a3461745581bee20b,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-14-01-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-14-01-256.png,aachat-ascend-artifact-unlinked-boot.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-boot.png,boot,accepted,55afdc87725dc2c22470cfe75dbae3a83939f5b4975fd8c5f7db7449d8b0708f,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-06-256.png,aachat-ascend-artifact-unlinked-regalia.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-regalia.png,regalia,accepted,e1f026c83042cdc6517d57986798c180564406f8211ca4ee30ada8e717578111,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-08-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-08-256.png,aachat-ascend-artifact-unlinked-cone.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-cone.png,cone,accepted,8941ac9b90eee572b4419c8ee1f122a4c5d4ed104f92a6cde31e18c2a0b7046b,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-09-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-09-256.png,aachat-ascend-artifact-unlinked-colorblock.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-colorblock.png,colorblock,accepted,a2c89f77677a3aa901b45b0abd9e627e97eceb11583d97b42d5e9c82223b59bf,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-12-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-12-256.png,aachat-ascend-artifact-unlinked-blackpowder.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-blackpowder.png,blackpowder,accepted,702f948d8b66cfb48408dfec5404caa81a06b160f1df4aa87f44235dd31a2673,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-13-256.png,aachat-ascend-artifact-unlinked-lockbox.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-lockbox.png,lockbox,accepted,f971e11d178560f0698f6d681938c6821da2d046fab591974fcd55a54ffb3a7e,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-16-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-16-256.png,aachat-ascend-artifact-unlinked-workboot.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-workboot.png,workboot,accepted,c4c82aa578a6a0038d72377b150e5cfe556b49894c3c1cce1a2fc40cd350fa61,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-15-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-15-20-256.png,aachat-ascend-artifact-unlinked-blockstack.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-blockstack.png,blockstack,accepted,ebe4b4c2b749b8e606488c3436ac87b4c924b63e7fbd012d74d47ab8d4ad6b12,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-16-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-02-256.png,aachat-ascend-artifact-unlinked-padlock.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-padlock.png,padlock,accepted,23391532b91e457761d335e4e3196ba93116c9bd574cfa77b78fa4ea9803fa46,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-16-07-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-07-256.png,aachat-ascend-artifact-unlinked-teahouse.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-teahouse.png,teahouse,accepted,eafb7389aae5076efc56502163400a45f56e580a0661fedb908b97d3bde84137,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-16-15-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-15-256.png,aachat-ascend-artifact-unlinked-transceiver.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-transceiver.png,transceiver,accepted,ab9626c8356fb645640e44fa8b2c718e7f84cfb0744f5afdb99f7f431aeded0b,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-16-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-17-256.png,aachat-ascend-artifact-unlinked-almanac.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-almanac.png,almanac,accepted,a747572b1d096b4e6c25f8cd10e021a8edb58bb91c3f324f182ecd7888990bfa,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-16-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-16-20-256.png,aachat-ascend-artifact-unlinked-basketball.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-basketball.png,basketball,accepted,00921b6499109fde902df9cee25437b2b8db2da95e8b10c91e7bad455f28d39b,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-17-11-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-17-11-256.png,aachat-ascend-artifact-unlinked-coronation.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-coronation.png,coronation,accepted,f04fe67c6191cd1445b9a03524c0363929c63238795a3fe279bd86532ccc6a40,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-17-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-17-13-256.png,aachat-ascend-artifact-unlinked-archivist.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-archivist.png,archivist,accepted,25afa468b8b595c9c990d91262109593822bf1bf1a20a57d311733032a4ee977,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-17-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-17-17-256.png,aachat-ascend-artifact-unlinked-kiln.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-kiln.png,kiln,accepted,af067159d0c91ade46a4d1a7303354247c1af5b163f112a062ccda9380dda116,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-01-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-01-256.png,aachat-ascend-artifact-unlinked-phonograph.png,B06-OBJ__Artifact_&_Architecture/aachat-ascend-artifact-unlinked-phonograph.png,phonograph,accepted,6020b35dd9ba132bdaff712df20123c8001d09a90af9c1aab8c1fb14fa90748a,pass
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-04-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-04-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-06-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-11-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-11-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-13-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-14-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-14-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-17-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-19-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-19-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-18-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-18-20-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-19-01-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-19-01-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-19-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-19-02-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-19-08-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-19-08-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-19-15-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-19-15-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-19-17-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-19-17-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-19-20-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-19-20-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-02-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-02-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-04-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-04-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-06-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-06-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-10-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-10-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-13-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-13-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-16-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-16-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-18-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-18-256.png,,,,pending,,
B06-OBJ,artifact,aachat-level-05-b06-obj-cand-20-19-256.png,B06-OBJ__Artifact_&_Architecture/aachat-level-05-b06-obj-cand-20-19-256.png,,,,pending,,
